ID,Year_Birth,Income,Dt_Customer,Recency,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Numbers of sons,Total_Spent,Total_Purchases,Marital_Status_Alone,Marital_Status_Partner,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Clusters
5303,1974,79632,2014-08-04,42,2,0,0,0,0,0,0,3,11,0,50,0,1113,20,0,1,0,0,0,1,2
538,1989,46107,2014-10-02,78,3,0,0,0,0,0,0,3,11,0,35,1,125,7,1,0,0,1,0,0,0
7922,1951,64950,2012-12-08,29,7,0,1,0,0,0,0,3,11,0,73,1,966,25,1,0,0,0,0,1,0
5692,1989,25443,2013-07-02,82,8,0,0,0,0,0,0,3,11,0,35,1,32,5,0,1,1,0,0,0,1
4843,1952,75127,2013-07-02,92,1,0,0,0,0,0,0,3,11,0,72,0,833,19,1,0,0,1,0,0,0
6383,1971,32892,2013-07-02,78,8,0,0,0,0,0,0,3,11,0,53,1,46,8,0,1,0,0,0,1,1
1628,1971,71796,2013-07-02,54,4,0,0,0,0,0,0,3,11,0,53,0,960,17,0,1,0,1,0,0,4
1204,1970,67536,2013-07-02,45,8,0,0,0,1,0,0,3,11,0,54,1,1829,30,0,1,0,0,0,1,2
3673,1971,55239,2013-07-02,59,5,0,0,0,0,0,0,3,11,0,53,1,779,26,1,0,0,1,0,0,0
760,1975,60554,2013-09-08,8,6,0,0,0,0,0,0,3,11,0,49,1,811,23,1,0,0,0,0,1,0
8957,1952,64831,2013-10-06,51,6,0,0,0,0,0,0,3,11,0,72,2,1120,22,1,0,0,0,0,0,0
4128,1962,56067,2013-07-02,51,5,0,0,0,0,0,0,3,11,0,62,1,725,20,0,1,0,0,0,1,2
6810,1983,82025,2013-07-02,76,1,0,0,1,0,0,0,3,11,1,41,0,1187,12,1,0,0,1,0,0,0
5386,1953,94384,2013-04-03,62,2,0,1,1,1,0,0,3,11,1,71,0,2302,18,0,1,0,1,0,0,4
8700,1986,14906,2013-07-02,86,7,0,0,0,0,0,0,3,11,0,38,0,66,9,1,0,1,0,0,0,3
3202,1987,51563,2012-01-10,60,8,0,1,1,0,0,0,3,11,0,37,0,1250,19,0,1,0,0,0,1,2
1328,1982,57937,2013-07-02,56,3,0,0,0,0,0,0,3,11,0,42,1,683,20,0,1,0,0,0,0,4
8405,1979,68274,2013-07-02,83,3,0,0,0,0,0,0,3,11,0,45,2,305,13,1,0,0,1,0,0,0
6515,1977,39771,2013-06-12,92,4,0,0,0,0,0,0,3,11,0,47,1,50,6,0,1,0,1,0,0,1
2882,1975,67893,2012-01-10,31,8,0,0,0,0,0,0,3,11,0,49,1,995,16,1,0,0,0,0,0,0
7574,1979,27922,2014-10-05,80,4,0,0,0,0,0,0,3,11,0,45,1,41,6,0,1,0,0,0,1,1
6387,1976,52190,2014-08-05,39,5,1,0,0,0,0,0,3,11,0,48,2,77,9,0,1,0,0,0,1,2
5320,1973,44051,2013-07-02,20,6,0,0,0,0,0,0,3,11,1,51,2,171,12,1,0,0,0,1,0,3
5048,1971,42767,2013-11-05,53,8,0,0,0,0,0,0,3,11,0,53,2,131,7,1,0,0,0,0,1,3
8146,1976,46106,2014-11-05,84,6,0,0,0,0,0,0,3,11,0,48,2,54,5,0,1,0,0,1,0,1
10031,1976,16927,2013-10-02,50,8,0,0,0,0,0,0,3,11,0,48,2,53,12,0,1,0,0,0,1,1
5748,1965,59754,2012-01-12,96,5,0,0,0,0,0,0,3,11,1,59,1,475,16,0,1,0,1,0,0,4
2134,1952,53700,2013-07-02,94,5,0,0,0,0,0,0,3,11,0,72,1,694,22,1,0,0,1,0,0,0
1523,1973,59041,2014-07-05,25,5,0,0,0,0,0,0,3,11,0,51,2,96,8,0,1,0,1,0,0,1
9665,1957,54237,2013-07-02,48,6,0,0,0,0,0,0,3,11,0,67,1,361,16,1,0,0,0,0,1,0
4640,1967,70647,2013-07-02,65,2,0,0,0,0,0,0,3,11,0,57,1,1079,26,1,0,0,1,0,0,0
3635,1962,52597,2014-07-05,69,5,0,0,0,0,0,0,3,11,0,62,1,578,20,1,0,0,0,0,1,0
3547,1969,41021,2013-07-02,12,6,0,0,0,0,0,0,3,11,1,55,1,64,7,0,1,0,0,1,0,1
2456,1975,40233,2013-07-02,84,6,0,0,0,0,0,0,3,11,0,49,1,149,13,0,1,0,0,0,1,2
5633,1980,50183,2013-07-02,47,5,0,0,0,0,0,0,3,11,0,44,2,231,17,0,1,0,1,0,0,4
7801,1959,54753,2013-12-09,87,4,0,0,0,0,0,0,3,11,0,65,1,728,21,0,1,0,1,0,0,4
10489,1973,92955,2013-07-02,35,2,0,0,1,1,0,0,3,11,1,51,0,1778,23,0,1,0,1,0,0,4
7011,1973,33471,2012-12-10,47,7,0,0,0,0,0,0,3,11,0,51,1,93,10,0,1,0,1,0,0,1
2620,1974,34596,2013-07-02,48,8,0,0,0,0,0,0,3,11,1,50,1,23,4,0,1,0,0,0,1,1
3933,1980,44010,2013-07-02,46,9,0,0,0,0,0,0,3,11,0,44,1,662,24,0,1,0,1,0,0,4
10981,1988,84219,2014-02-02,27,1,0,0,0,0,0,0,3,11,0,36,0,1198,18,0,1,0,1,0,0,4
1734,1968,40706,2013-07-02,37,7,0,0,0,0,0,0,3,11,0,56,3,81,11,0,1,0,0,0,1,1
10995,1988,15716,2012-12-11,8,8,0,0,0,0,0,1,3,11,0,36,1,92,10,0,1,0,0,0,0,1
6357,1959,59052,2013-07-02,29,5,0,0,0,0,0,0,3,11,0,65,1,491,18,1,0,0,0,0,0,0
9209,1971,80573,2013-07-02,85,2,0,0,0,0,0,0,3,11,0,53,0,1564,24,0,1,0,0,1,0,2
10286,1962,83715,2014-03-02,2,0,0,0,0,0,0,0,3,11,0,62,0,926,24,0,1,0,1,0,0,4
2611,1959,82576,2012-01-08,66,1,0,0,1,0,0,0,3,11,0,65,0,1910,19,0,1,0,0,1,0,2
1600,1965,56962,2013-11-10,60,7,0,0,0,0,0,0,3,11,0,59,3,411,21,0,1,0,0,1,0,2
3308,1952,35704,2014-03-01,54,4,0,0,0,0,0,0,3,11,0,72,2,94,9,0,1,0,1,0,0,1
5407,1954,53103,2013-12-09,70,7,1,0,0,0,0,0,3,11,0,70,1,1085,28,0,1,0,1,0,0,4
2166,1960,46779,2013-12-07,55,4,0,0,0,0,0,0,3,11,0,64,2,23,4,1,0,0,0,0,0,3
3955,1965,4861,2013-07-02,20,14,0,0,0,0,0,0,3,11,0,59,0,6,0,1,0,0,1,0,0,3
6634,1979,33462,2013-07-08,78,7,0,0,0,0,0,0,3,11,0,45,1,54,6,1,0,0,0,1,0,3
3056,1978,63693,2013-07-02,63,6,0,0,0,0,0,0,3,11,0,46,1,1150,29,1,0,0,1,0,0,0
5718,1950,80763,2013-07-02,17,3,0,0,1,1,0,0,3,11,1,74,0,1415,23,0,1,0,1,0,0,4
6872,1974,65352,2013-07-02,43,4,0,0,0,0,0,0,3,11,0,50,1,405,16,0,1,0,0,0,1,2
8164,1978,82170,2013-07-02,13,2,0,0,0,0,0,0,3,11,0,46,0,1908,19,0,1,0,0,0,1,2
4580,1969,75759,2013-07-02,46,5,1,0,1,1,0,0,3,11,1,55,0,2486,26,0,1,0,1,0,0,4
9305,1976,79689,2013-12-05,65,2,0,0,0,0,0,0,3,11,0,48,0,1315,27,1,0,0,0,0,0,0
453,1956,35340,2013-07-02,1,5,0,0,0,0,0,0,3,11,0,68,2,45,7,1,0,0,0,0,1,3
8545,1954,85683,2013-07-02,6,1,0,1,1,1,1,0,3,11,1,70,0,1789,17,1,0,0,1,0,0,0
9850,1972,24884,2013-07-02,32,7,0,0,0,0,0,0,3,11,0,52,1,19,4,0,1,0,0,0,0,1
7378,1981,42021,2013-07-02,34,9,1,0,0,0,0,0,3,11,0,43,1,573,22,0,1,0,0,1,0,2
7646,1989,64449,2013-07-02,70,4,0,0,0,0,0,0,3,11,0,35,1,805,24,1,0,0,1,0,0,0
1640,1954,64587,2013-07-02,49,3,0,0,0,0,0,0,3,11,0,70,2,108,8,1,0,0,1,0,0,0
5184,1995,34824,2013-07-02,65,6,0,0,0,0,0,0,3,11,0,29,0,23,4,1,0,0,1,0,0,3
8492,1978,75437,2013-09-11,25,6,0,0,0,1,0,0,3,11,0,46,0,1493,23,0,1,0,1,0,0,4
11188,1957,26091,2013-07-02,84,5,0,0,0,0,0,0,3,11,0,67,2,89,9,0,1,0,1,0,0,1
1212,1973,52845,2013-07-02,7,6,1,0,0,0,0,0,3,11,0,51,1,936,25,0,1,0,1,0,0,4
9097,1956,46086,2013-03-11,34,4,0,0,0,0,0,0,3,11,0,68,1,343,16,1,0,0,1,0,0,0
10473,1956,78028,2012-10-09,38,7,0,1,1,0,0,0,3,11,1,68,1,528,20,1,0,0,0,0,1,0
7962,1987,95169,2013-09-10,1,1,0,0,1,1,0,0,3,11,1,37,0,1901,12,1,0,0,0,0,1,0
9984,1981,56337,2013-07-02,25,8,1,0,0,1,0,0,3,11,1,43,2,724,22,0,1,0,0,0,0,1
5527,1987,22434,2013-07-02,25,8,0,0,0,0,0,0,3,11,0,37,1,58,7,0,1,0,1,0,0,1
6374,1954,36930,2013-07-02,50,8,0,0,0,0,0,0,3,11,0,70,1,297,16,0,1,0,0,0,1,2
7453,1954,36130,2013-02-02,46,4,1,0,0,0,0,0,3,11,1,70,1,488,21,1,0,0,1,0,0,0
8952,1953,65569,2012-05-11,96,3,0,0,0,0,0,0,3,11,0,71,1,859,23,0,1,0,0,1,0,2
241,1952,83844,2013-12-05,57,1,0,0,1,0,0,0,3,11,0,72,0,1574,20,0,1,0,1,0,0,4
8975,1968,19514,2013-07-02,47,8,1,0,0,0,0,0,3,11,0,56,2,69,10,0,1,0,1,0,0,1
6119,1963,36736,2013-10-05,52,6,0,0,0,0,0,0,3,11,0,61,2,17,4,1,0,0,0,0,1,3
5236,1979,77568,2013-07-02,30,5,0,1,1,1,0,0,3,11,0,45,1,2194,21,0,1,0,1,0,0,4
5723,1976,49187,2014-11-01,63,2,0,0,0,0,0,0,3,11,0,48,1,116,8,0,1,0,0,0,1,2
1710,1978,30168,2013-07-03,51,9,0,0,0,0,0,0,3,11,0,46,1,279,18,1,0,0,1,0,0,3
1970,1968,34053,2012-10-09,14,8,0,0,0,0,0,0,3,11,0,56,1,103,7,0,1,0,0,1,0,1
5313,1971,38196,2013-07-02,20,5,0,0,0,0,0,0,3,11,0,53,2,44,9,0,1,0,0,1,0,1
10634,1951,59412,2013-07-02,56,3,0,0,0,0,0,0,3,11,0,73,0,406,15,0,1,0,0,1,0,2
7010,1965,70924,2014-07-04,41,3,0,0,1,0,0,0,3,11,0,59,0,1363,20,0,1,0,0,0,0,2
8562,1969,54165,2013-07-02,72,2,0,0,0,0,0,0,3,11,0,55,0,236,11,0,1,0,1,0,0,4
3158,1973,32300,2013-03-01,1,8,0,0,0,0,0,0,3,11,0,51,1,39,5,0,1,0,1,0,0,1
4436,1976,20180,2013-07-02,27,7,0,0,0,0,0,0,3,11,0,48,0,137,8,1,0,0,1,0,0,3
5287,1973,34961,2013-07-02,77,7,0,0,0,0,0,0,3,11,0,51,1,79,10,0,1,0,1,0,0,1
2445,1974,28440,2013-07-07,87,8,0,0,0,0,0,0,3,11,0,50,1,63,6,0,1,0,0,0,1,1
6059,1953,64504,2013-04-03,81,7,0,0,0,0,0,0,3,11,1,71,3,1314,25,0,1,0,0,0,1,2
4550,1966,33564,2013-07-02,51,5,0,0,0,0,0,0,3,11,0,58,1,71,6,0,1,0,0,1,0,1
4240,1978,17345,2012-03-11,79,8,0,0,0,0,0,0,3,11,0,46,1,58,7,0,1,0,1,0,0,1
8911,1967,56320,2013-08-04,11,4,0,0,0,0,0,0,3,11,0,57,1,702,21,0,1,0,0,0,1,2
3706,1978,28647,2013-07-02,54,7,1,0,0,0,0,0,3,11,1,46,1,94,7,1,0,0,1,0,0,3
3628,1987,15038,2013-07-02,93,9,0,0,0,0,0,0,3,11,0,37,1,80,7,1,0,1,0,0,0,3
10175,1958,32173,2013-01-08,0,4,0,0,0,0,0,0,3,11,0,66,1,22,5,1,0,0,0,0,1,3
8985,1964,68316,2012-04-11,54,6,0,0,0,0,0,0,3,11,0,60,1,1211,32,0,1,0,0,0,0,4
5204,1971,74538,2013-07-02,21,3,0,0,1,0,0,0,3,11,1,53,0,1461,22,0,1,0,1,0,0,4
9220,1971,91700,2013-07-02,58,3,0,0,0,0,0,0,3,11,1,53,0,1968,20,1,0,0,1,0,0,0
9888,1969,68695,2013-07-02,3,2,0,0,0,0,0,0,3,11,0,55,0,1091,16,0,1,0,1,0,0,4
5263,1977,31056,2013-07-02,99,8,0,0,0,0,0,0,3,11,0,47,1,55,5,0,1,0,0,0,0,1
1020,1973,79593,2014-12-05,70,2,0,0,1,0,0,0,3,11,0,51,0,1366,19,0,1,0,1,0,0,4
9503,1980,28071,2013-07-02,65,8,0,0,0,0,0,0,3,11,0,44,0,313,13,1,0,0,1,0,0,3
10613,1958,37334,2013-07-02,44,4,0,0,0,0,0,0,3,11,0,66,2,62,11,0,1,0,0,0,1,2
67,1972,46423,2013-07-02,6,7,0,0,0,0,0,0,3,11,0,52,2,92,9,1,0,0,0,1,0,3
6019,1971,37126,2013-07-02,9,6,1,0,0,0,0,0,3,11,1,53,1,72,6,0,1,0,0,0,1,1
5863,1953,47703,2013-07-02,95,5,0,0,0,0,0,0,3,11,0,71,1,655,21,0,1,0,1,0,0,4
3717,1959,61180,2013-07-02,70,3,1,0,0,0,0,0,3,11,0,65,1,704,18,0,1,0,1,0,0,4
6730,1954,38998,2012-03-11,92,8,0,0,0,0,0,1,3,11,0,70,2,54,8,0,1,0,1,0,0,1
10749,1991,8028,2013-07-02,62,19,0,0,0,0,0,0,3,11,0,33,0,178,16,1,0,0,1,0,0,3
4998,1962,76081,2013-07-02,85,2,0,0,0,1,0,0,3,11,0,62,0,1033,14,0,1,0,1,0,0,4
6287,1986,34728,2013-07-02,2,6,0,0,0,0,0,0,3,11,1,38,1,36,5,0,1,0,1,0,0,1
5985,1965,33168,2013-07-02,0,7,0,0,0,0,0,0,3,11,0,59,1,122,10,1,0,0,0,1,0,3
4754,1966,33585,2013-07-02,91,4,0,0,0,0,0,0,3,11,0,58,1,122,7,0,1,0,0,1,0,1
4002,1960,77037,2013-07-02,3,3,0,0,0,0,0,0,3,11,0,64,1,1123,27,0,1,0,0,0,1,2
8870,1984,35196,2013-07-02,68,8,0,0,0,0,0,0,3,11,1,40,1,497,18,0,1,0,1,0,0,1
966,1966,44529,2013-05-07,98,5,0,1,0,0,0,0,3,11,0,58,1,691,25,0,1,0,1,0,0,4
4767,1965,70924,2014-07-04,41,3,0,0,1,0,0,0,3,11,0,59,0,1363,20,0,1,0,0,0,0,2
9725,1966,28764,2014-05-06,16,8,1,0,0,0,0,0,3,11,0,58,2,12,4,0,1,0,0,0,1,1
4475,1949,69098,2013-07-02,82,5,0,0,0,0,0,0,3,11,0,75,0,2440,25,0,1,0,0,0,1,2
5740,1970,25959,2013-07-02,1,6,0,0,0,0,0,0,3,11,1,54,2,56,7,1,0,0,0,0,0,3
5731,1983,27100,2013-05-04,64,7,0,0,0,0,0,0,3,11,0,41,1,37,5,0,1,0,0,1,0,1
7290,1985,70596,2012-05-10,68,2,0,0,0,0,0,0,3,11,0,39,0,968,21,1,0,0,1,0,0,0
3846,1974,42557,2013-07-02,98,8,0,0,0,0,0,0,3,11,0,50,1,270,15,0,1,0,1,0,0,1
8104,1951,53312,2013-09-08,32,7,0,0,0,0,0,0,3,11,0,73,0,278,12,0,1,0,0,0,1,2
4507,1952,72228,2013-07-02,87,3,0,0,0,0,0,0,3,11,0,72,0,1250,22,1,0,0,1,0,0,0
11013,1987,67605,2013-07-02,84,1,0,0,0,0,0,0,3,11,0,37,0,938,17,0,1,0,1,0,0,4
4491,1949,62845,2012-01-10,3,8,0,1,0,0,0,0,3,11,0,75,2,1178,28,0,1,0,0,1,0,2
3759,1958,65196,2013-07-02,34,5,1,0,0,0,0,0,3,11,0,66,2,1155,26,0,1,0,1,0,0,4
1162,1987,42000,2013-10-01,23,5,0,0,0,0,0,0,3,11,1,37,0,653,20,1,0,0,0,0,1,0
2055,1973,35860,2013-07-02,37,5,1,0,0,0,0,0,3,11,0,51,2,49,6,1,0,0,0,0,1,3
10766,1964,65526,2014-11-04,22,2,0,0,0,0,0,0,3,11,0,60,1,506,17,0,1,0,0,0,1,2
4415,1961,16860,2012-12-09,19,7,0,0,0,0,0,0,3,11,0,63,2,38,8,0,1,0,1,0,0,1
3005,1992,83528,2014-01-05,7,1,1,0,0,1,0,0,3,11,1,32,0,1650,23,1,0,0,1,0,0,0
2223,1965,64176,2012-03-08,52,6,0,0,0,0,0,0,3,11,0,59,1,1826,33,1,0,0,0,0,0,0
4817,1956,22304,2012-04-08,91,8,0,0,0,0,0,0,3,11,0,68,0,18,4,1,0,0,1,0,0,3
2875,1978,67023,2014-04-03,93,2,0,0,0,0,0,1,3,11,0,46,0,906,24,0,1,0,1,0,0,4
10536,1971,32892,2013-07-02,78,8,0,0,0,0,0,0,3,11,0,53,1,46,8,0,1,0,0,0,1,1
11112,1966,70713,2012-03-12,23,3,0,0,0,0,0,0,3,11,0,58,1,1477,25,0,1,0,1,0,0,4
3807,1955,59925,2013-07-02,83,6,0,0,0,0,0,0,3,11,0,69,1,766,23,0,1,0,1,0,0,4
9197,1953,39722,2013-07-02,92,5,0,0,0,0,0,0,3,11,0,71,1,47,7,0,1,0,1,0,0,1
10832,1958,46610,2013-07-02,4,6,0,0,0,0,0,0,3,11,0,66,0,467,14,0,1,0,1,0,0,4
6421,1961,88347,2013-03-07,32,1,0,0,0,1,0,0,3,11,0,63,0,2116,21,0,1,0,1,0,0,4
4207,1981,87171,2013-01-05,27,2,1,0,1,0,0,0,3,11,0,43,0,1298,25,0,1,0,0,0,1,2
577,1976,26907,2013-07-02,10,7,0,0,0,0,0,0,3,11,0,48,2,22,6,0,1,0,0,0,0,1
10855,1968,50014,2013-07-02,9,5,0,0,0,0,0,0,3,11,0,56,1,396,15,1,0,0,0,1,0,0
3081,1978,41014,2013-07-02,65,7,0,0,0,0,0,0,3,11,0,46,1,20,4,0,1,0,0,0,1,1
3535,1965,66294,2013-07-02,68,2,0,0,0,0,0,0,3,11,0,59,0,967,13,1,0,0,1,0,0,0
247,1971,36715,2013-07-02,16,9,0,0,0,0,0,0,3,11,1,53,1,357,19,0,1,0,1,0,0,1
8707,1956,79456,2013-07-02,12,3,0,0,0,0,0,0,3,11,1,68,0,1401,16,0,1,0,1,0,0,4
9523,1982,40479,2013-07-02,95,4,0,0,0,0,0,0,3,11,0,42,1,15,4,0,1,0,1,0,0,1
6072,1970,75345,2013-02-02,16,3,0,0,0,1,0,0,3,11,1,54,0,2087,20,1,0,0,0,1,0,0
6295,1977,54233,2013-04-02,46,8,0,0,0,0,0,0,3,11,0,47,1,981,26,0,1,0,1,0,0,4
10914,1970,24163,2013-12-10,3,4,0,0,0,0,0,0,3,11,0,54,2,17,6,1,0,0,1,0,0,3
1509,1958,84460,2013-04-01,80,5,0,1,1,1,1,0,3,11,1,66,0,523,22,0,1,0,0,0,1,2
5577,1983,43776,2014-03-05,77,6,0,0,0,0,0,0,3,11,0,41,1,23,4,0,1,0,1,0,0,1
7348,1958,71691,2013-07-02,0,2,0,0,0,0,0,0,3,11,1,66,0,1192,17,1,0,0,0,0,1,0
1127,1973,85844,2013-07-02,62,2,0,0,1,0,0,0,3,11,0,51,0,1958,20,0,1,0,0,0,1,2
1833,1974,39190,2013-07-02,91,5,0,0,0,0,0,0,3,11,0,50,1,133,9,1,0,0,0,0,1,0
4944,1959,71367,2013-07-02,24,2,0,0,0,0,0,0,3,11,0,65,0,777,17,0,1,0,1,0,0,4
9080,1972,38578,2013-07-02,2,8,0,0,0,0,0,0,3,11,0,52,2,73,9,1,0,0,0,0,1,3
6466,1965,57236,2014-12-03,22,3,0,0,0,0,0,0,3,11,0,59,2,121,10,0,1,0,0,0,1,2
9964,1979,61825,2013-07-08,56,4,0,0,0,0,0,0,3,11,0,45,1,424,15,1,0,0,1,0,0,0
4790,1958,79803,2014-02-06,54,1,0,0,0,0,0,0,3,11,0,66,1,868,13,1,0,0,1,0,0,0
10245,1986,80910,2013-07-02,71,1,0,0,0,0,0,0,3,11,0,38,0,756,15,1,0,0,0,0,0,0
1109,1982,27590,2013-07-02,38,7,0,0,0,0,0,0,3,11,0,42,1,12,4,0,1,0,0,1,0,1
6001,1979,56775,2013-02-01,62,5,0,0,0,0,0,0,3,11,0,45,1,937,25,0,1,0,1,0,0,4
5538,1975,83829,2013-08-10,78,1,1,0,1,1,0,0,3,11,1,49,0,1862,17,1,0,0,1,0,0,0
10552,1979,54210,2013-07-02,18,5,0,0,0,0,0,0,3,11,0,45,1,367,14,0,1,0,0,0,0,1
1545,1986,38508,2013-02-08,95,8,0,0,0,0,0,0,3,11,0,38,1,443,20,0,1,0,1,0,0,1
7409,1970,53187,2013-07-02,66,5,0,0,0,0,0,0,3,11,0,54,1,267,13,0,1,0,1,0,0,4
4444,1972,30023,2013-07-02,28,8,0,0,0,0,0,0,3,11,0,52,1,61,6,0,1,0,1,0,0,1
146,1960,76045,2013-07-02,78,2,0,0,0,1,0,0,3,11,0,64,0,1323,21,1,0,0,0,0,1,0
6271,1952,50870,2013-07-02,13,5,0,0,0,0,0,0,3,11,0,72,1,63,6,0,1,0,0,0,1,2
10065,1970,15315,2013-03-08,27,5,0,0,0,0,0,0,3,11,0,54,0,64,8,0,1,0,0,0,0,1
4741,1974,65463,2013-07-02,17,5,0,1,0,0,0,0,3,11,0,50,1,562,19,0,1,0,0,0,0,4
246,1965,66480,2013-07-02,71,4,0,0,0,0,0,0,3,11,0,59,2,312,19,0,1,0,1,0,0,4
375,1954,76773,2013-07-02,79,1,0,0,0,0,0,0,3,11,0,70,0,1156,16,1,0,0,1,0,0,0
1524,1983,81698,2013-01-03,1,5,0,0,0,1,0,0,3,11,1,41,0,1104,16,1,0,0,0,0,0,0
10022,1973,54466,2014-09-02,78,5,0,0,0,0,0,0,3,11,0,51,2,16,4,1,0,0,0,0,1,3
7451,1960,98777,2013-07-02,23,1,0,1,0,0,0,0,3,11,0,64,0,2008,19,1,0,0,0,1,0,0
11010,1984,16269,2013-07-02,75,8,0,0,0,0,0,0,3,11,0,40,1,44,9,1,0,0,0,0,1,3
4356,1971,71819,2013-07-02,70,6,0,1,1,0,0,0,3,11,0,53,1,1574,14,0,1,0,1,0,0,4
3885,1983,33569,2013-07-02,10,8,1,0,0,0,0,0,3,11,1,41,1,63,5,0,1,0,0,0,1,1
1175,1983,36262,2013-07-02,24,6,1,0,0,0,0,0,3,11,1,41,0,426,12,0,1,0,0,1,0,1
880,1966,22634,2013-07-02,47,8,0,0,0,0,0,0,3,11,0,58,0,96,6,0,1,1,0,0,0,1
2320,1978,47025,2013-12-09,98,9,0,0,0,0,0,0,3,11,0,46,1,635,23,0,1,0,0,0,0,1
850,1968,70566,2013-06-10,4,3,0,0,0,0,0,0,3,11,0,56,1,757,22,1,0,0,1,0,0,0
4713,1979,31605,2013-07-02,15,7,0,0,0,0,0,0,3,11,0,45,1,125,9,0,1,0,0,0,1,1
675,1973,52034,2013-07-02,67,7,0,0,0,0,0,0,3,11,0,51,2,332,16,1,0,0,0,1,0,0
5025,1979,48526,2013-07-02,32,3,0,0,0,0,0,0,3,11,0,45,1,135,8,1,0,0,1,0,0,0
2308,1954,46734,2013-07-02,40,7,0,0,0,0,0,0,3,11,0,70,1,330,14,0,1,0,1,0,0,4
5995,1962,39552,2013-07-02,54,8,0,0,0,0,0,0,3,11,1,62,2,384,20,1,0,0,1,0,0,3
6749,1966,86358,2012-08-08,78,8,0,0,0,0,0,0,3,11,0,58,2,1722,18,1,0,0,1,0,0,0
1010,1977,46931,2013-07-02,94,3,0,0,0,0,0,0,3,11,0,47,3,78,7,0,1,0,1,0,0,1
8977,1985,16581,2013-12-01,51,4,0,0,0,0,0,0,3,11,0,39,0,24,4,1,0,1,0,0,0,3
4756,1952,63998,2013-07-02,42,4,0,0,0,0,0,0,3,11,1,72,0,1168,25,1,0,0,0,0,0,0
3412,1951,67381,2013-07-02,67,7,0,1,0,0,0,0,3,11,0,73,1,957,17,0,1,0,0,1,0,2
606,1967,25930,2013-10-10,87,7,0,0,0,0,0,0,3,11,0,57,2,15,4,1,0,0,1,0,0,3
5961,1978,42693,2014-07-06,29,5,0,0,0,0,0,0,3,11,0,46,1,57,5,0,1,0,1,0,0,1
2975,1976,85606,2012-12-11,89,3,0,0,0,1,0,0,3,11,0,48,1,1956,24,0,1,0,1,0,0,4
2894,1985,72903,2013-07-02,74,4,0,1,1,1,0,0,3,11,1,39,0,2013,21,1,0,0,1,0,0,0
7613,1974,49669,2013-07-02,97,6,0,0,0,0,0,0,3,11,0,50,1,326,14,0,1,0,0,0,0,1
10542,1968,36778,2012-05-08,63,9,0,0,0,0,0,0,3,11,0,56,2,77,9,0,1,0,0,0,1,1
8015,1962,85696,2013-03-05,88,1,0,0,0,0,0,0,3,11,1,62,0,1313,20,1,0,0,0,0,1,0
10617,1989,10979,2013-07-02,34,5,0,0,0,0,0,0,3,11,0,35,0,30,8,1,0,0,0,1,0,3
11166,1961,49678,2013-02-02,81,7,0,0,0,0,0,0,3,11,0,63,1,315,14,0,1,0,1,0,0,4
849,1953,56129,2013-07-02,65,4,0,0,0,0,0,0,3,11,0,71,1,660,22,0,1,0,0,1,0,2
523,1989,37155,2013-07-02,51,5,0,0,0,0,0,0,3,11,0,35,1,74,7,0,1,0,1,0,0,1
4066,1978,21282,2014-11-05,76,6,0,0,0,0,0,0,3,11,0,46,1,46,7,1,0,0,0,0,0,3
8414,1962,33419,2013-07-02,76,7,0,0,0,0,0,0,3,11,0,62,1,86,8,1,0,0,0,0,1,3
819,1945,63285,2013-05-11,84,3,0,0,0,0,0,0,3,11,0,79,0,1103,25,1,0,0,1,0,0,0
4961,1974,21255,2013-07-02,56,4,0,0,0,0,0,0,3,11,0,50,1,61,11,0,1,0,0,1,0,1
749,1981,42162,2013-07-02,31,6,1,0,0,0,0,0,3,11,1,43,1,145,9,0,1,0,1,0,0,1
5430,1956,54450,2013-07-02,0,8,0,0,0,0,0,0,3,11,0,68,2,684,31,0,1,0,1,0,0,4
7755,1954,57744,2013-12-11,91,8,0,0,0,0,0,0,3,11,0,70,1,411,16,0,1,0,0,0,1,2
10525,1986,26576,2013-07-02,40,9,1,0,0,0,0,0,3,11,1,38,1,27,4,1,0,0,1,0,0,3
1453,1943,57513,2013-06-07,59,6,0,0,0,0,0,0,3,11,0,81,0,1060,27,1,0,0,0,0,1,0
8310,1964,68142,2013-07-02,96,6,0,0,0,0,0,0,3,11,0,60,1,1459,24,0,1,0,1,0,0,4
10710,1979,7500,2013-07-02,61,8,0,0,0,0,0,0,3,11,0,45,1,18,4,0,1,0,1,0,0,1
5031,1974,83145,2013-07-02,14,2,0,0,1,0,0,0,3,11,1,50,0,1833,26,0,1,0,1,0,0,4
2613,1960,54197,2014-03-04,16,1,0,0,0,0,0,0,3,11,0,64,1,237,12,0,1,0,0,1,0,2
213,1963,23091,2013-07-02,98,7,0,0,0,0,0,0,3,11,0,61,2,48,10,1,0,0,0,0,1,3
967,1976,46049,2013-07-02,11,7,0,0,0,0,0,0,3,11,1,48,2,515,26,0,1,0,1,0,0,4
1077,1974,56715,2012-05-12,52,4,0,0,0,0,0,0,3,11,0,50,0,1020,15,0,1,0,1,0,0,4
7959,1961,79410,2013-07-02,19,1,0,0,0,0,0,0,3,11,0,63,0,1370,11,0,1,0,1,0,0,4
